Codigo Asentamiento,Codigo,Nombre Asentamiento,Nombre Asentamiento Min,Codigo Provincia,Codigo Departamento,Codigo Municipio,Codigo Localidad,Codigo Asentamiento Humano,Provincia,Departamento,Departamento Min,Municipio,Municipio Min,Cordon,Cuenca,Tipo Asentamiento,Lat,Lng,Fuente,Observaciones,Seccion Electoral,Cp
500700070000016,500700070000016,ISLA GRANDE,Isla Grande,50,070,0070,000,016,Mendoza,MAIPU,Maipu,MAIPU,Maipu,0,,ST,-33.086492407199900,-68.609562228300000,GPS-EDUCACION,,SAN MARTIN,5587
500700070000020,500700070000020,LOS ALAMOS,Los Alamos,50,070,0070,000,020,Mendoza,MAIPU,Maipu,MAIPU,Maipu,0,,ST,-32.861735542399900,-68.489615421799900,GPS-EDUCACION,,SAN MARTIN,5531
500700070000021,500700070000021,LUNLUNTA,Lunlunta,50,070,0070,000,021,Mendoza,MAIPU,Maipu,MAIPU,Maipu,0,,ST,-33.038184488200000,-68.821648978100000,GPS-EDUCACION,,SAN MARTIN,5517
500700070000025,500700070000025,SANTA BLANCA,Santa Blanca,50,070,0070,000,025,Mendoza,MAIPU,Maipu,MAIPU,Maipu,0,,ST,-33.039464774700000,-68.644503104400000,GPS-EDUCACION,,SAN MARTIN,5531
500700070000027,500700070000027,TRES ESQUINAS,Tres Esquinas,50,070,0070,000,027,Mendoza,MAIPU,Maipu,MAIPU,Maipu,0,,ST,-32.980296710700000,-68.786655036100000,GPS-EDUCACION,,SAN MARTIN,5569
500700070000030,500700070000030,VILLA SECA,Villa Seca,50,070,0070,000,030,Mendoza,MAIPU,Maipu,MAIPU,Maipu,0,,ST,-33.009294859000000,-68.717380675100000,GPS-EDUCACION,,SAN MARTIN,5517
500770077000027,500770077000027,CALMUCO,Calmuco,50,077,0077,000,027,Mendoza,MALARGÜE,Malargüe,MALARGUE,Malargue,0,,ST,-36.479148864700000,-69.826599121100000,IGN,,CUARTA,5611
500770077000038,500770077000038,EL ALAMBRADO,El Alambrado,50,077,0077,000,038,Mendoza,MALARGÜE,Malargüe,MALARGUE,Malargue,0,,ST,-36.269893209999900,-69.857494849999900,GPS-EDUCACION,,CUARTA,5611
500770077000042,500770077000042,EL CARAPACHO,El Carapacho,50,077,0077,000,042,Mendoza,MALARGÜE,Malargüe,MALARGUE,Malargue,0,,ST,-35.813093855399900,-69.190692233600000,GPS-EDUCACION,,CUARTA,
500770077000044,500770077000044,EL CHACAY,El Chacay,50,077,0077,000,044,Mendoza,MALARGÜE,Malargüe,MALARGUE,Malargue,0,,ST,-35.357404049499900,-69.582385227800000,GPS-EDUCACION,,CUARTA,5613
500770077000048,500770077000048,EL INFIERNILLO,El Infiernillo,50,077,0077,000,048,Mendoza,MALARGÜE,Malargüe,MALARGUE,Malargue,0,,ST,-36.757041931200000,-69.184188842799900,IGN,,CUARTA,5509
500770077000049,500770077000049,EL MANZANO,El Manzano,50,077,0077,000,049,Mendoza,MALARGÜE,Malargüe,MALARGUE,Malargue,0,,ST,-36.107008000000000,-69.761199000000000,GPS-EDUCACION,,CUARTA,5611
500770077000054,500770077000054,EL VATRO,El Vatro,50,077,0077,000,054,Mendoza,MALARGÜE,Malargüe,MALARGUE,Malargue,0,,ST,-36.702293396000000,-69.942199707000000,IGN,,CUARTA,5613
500770077000079,500770077000079,LA JUNTA,La Junta,50,077,0077,000,079,Mendoza,MALARGÜE,Malargüe,MALARGUE,Malargue,0,,ST,-35.267583702200000,-69.500300167399900,GPS-EDUCACION,,CUARTA,5613
500770077000084,500770077000084,LA SALINILLA,La Salinilla,50,077,0077,000,084,Mendoza,MALARGÜE,Malargüe,MALARGUE,Malargue,0,,ST,-36.280342102100000,-68.570884704600000,IGN,,CUARTA,5613
500770077000086,500770077000086,LA VALENCIANA,La Valenciana,50,077,0077,000,086,Mendoza,MALARGÜE,Malargüe,MALARGUE,Malargue,0,,ST,-35.546673212499900,-69.901221615200000,IGN,,CUARTA,5611
500770077000092,500770077000092,LAS CHACRAS,Las Chacras,50,077,0077,000,092,Mendoza,MALARGÜE,Malargüe,MALARGUE,Malargue,0,,ST,-36.188674926799900,-69.664405822800000,IGN,,CUARTA,5613
500770077000097,500770077000097,LLANO BLANCO,Llano Blanco,50,077,0077,000,097,Mendoza,MALARGÜE,Malargüe,MALARGUE,Malargue,0,,ST,-35.916114807100000,-69.768753051800000,IGN,,CUARTA,5611
500770077000106,500770077000106,LOS CARRIZALES,Los Carrizales,50,077,0077,000,106,Mendoza,MALARGÜE,Malargue,MALARGUE,Malargue,0,,ST,-36.700206756599900,-68.372016906699900,IGN,,CUARTA,5613
500770077000108,500770077000108,LOS CORRALES,Los Corrales,50,077,0077,000,108,Mendoza,MALARGÜE,Malargüe,MALARGUE,Malargue,0,,ST,-36.149475097699900,-68.346611022900000,IGN,,CUARTA,5621
500770077000109,500770077000109,LOS MOLLES,Los Molles,50,077,0077,000,109,Mendoza,MALARGÜE,Malargüe,MALARGUE,Malargue,0,,ST,-35.154160900000000,-69.951828390000000,GPS-EDUCACION,,CUARTA,5611
500770077000112,500770077000112,LUANCO,Luanco,50,077,0077,000,112,Mendoza,MALARGÜE,Malargüe,MALARGUE,Malargue,0,,ST,-37.185493469199900,-68.392372131299900,APROXIMADA-EDUCACION,,CUARTA,5611
500770077000124,500770077000124,MINACAR,Minacar,50,077,0077,000,124,Mendoza,MALARGÜE,Malargüe,MALARGUE,Malargue,0,,ST,-35.869655609100000,-70.069244384800000,IGN,,CUARTA,5613
500770077000129,500770077000129,PATA MORA,Pata Mora,50,077,0077,000,129,Mendoza,MALARGÜE,Malargüe,MALARGUE,Malargue,0,,ST,-37.201000213599900,-69.107246398900000,IGN,,CUARTA,5613
500770077000141,500770077000141,RINCON CHICO,Rincon Chico,50,077,0077,000,141,Mendoza,MALARGÜE,Malargüe,MALARGUE,Malargue,0,,ST,-37.137336730999900,-69.583343505900000,IGN,,CUARTA,5613
500770077000149,500770077000149,RIO GRANDE,Rio Grande,50,077,0077,000,149,Mendoza,MALARGÜE,Malargüe,MALARGUE,Malargue,0,,ST,-35.870882529299900,-69.806678072099900,GPS-EDUCACION,,CUARTA,5613
500840084000001,500840084000001,COSTA ANZORENA,Costa Anzorena,50,084,0084,000,001,Mendoza,RIVADAVIA,Rivadavia,RIVADAVIA,Rivadavia,0,,ST,-33.474016600699900,-68.809692869000000,GPS-EDUCACION,,SAN MARTIN,
500910091000023,500910091000023,CAPIZ,Capiz,50,091,0091,000,023,Mendoza,SAN CARLOS,San Carlos,SAN CARLOS,San Carlos,0,,ST,-33.670943613699900,-68.980522740200000,GPS-EDUCACION,,TERCERA,5560
500910091000070,500910091000070,EL CAPACHO,El Capacho,50,091,0091,000,070,Mendoza,SAN CARLOS,San Carlos,SAN CARLOS,San Carlos,0,,ST,-33.666417840000000,-69.042547970000000,GPS-EDUCACION,,TERCERA,5569
500910091000075,500910091000075,EL PARRAL,El Parral,50,091,0091,000,075,Mendoza,SAN CARLOS,San Carlos,SAN CARLOS,San Carlos,0,,ST,-34.011520385700000,-69.142013549799900,IGN,,TERCERA,5569
500910091000093,500910091000093,LA JAULA,La Jaula,50,091,0091,000,093,Mendoza,SAN CARLOS,San Carlos,SAN CARLOS,San Carlos,0,,ST,-34.664365730000000,-69.318399999999900,GPS-EDUCACION,,TERCERA,5517
500910091000112,500910091000112,LOS ALAMITOS,Los Alamitos,50,091,0091,000,112,Mendoza,SAN CARLOS,San Carlos,SAN CARLOS,San Carlos,0,,ST,-34.059944152800000,-69.118385314899900,IGN,,TERCERA,
500910091000137,500910091000137,PASO DE LAS CARRETAS,Paso De Las Carretas,50,091,0091,000,137,Mendoza,SAN CARLOS,San Carlos,SAN CARLOS,San Carlos,0,,ST,-34.016553213400000,-69.032185490700000,GPS-EDUCACION,,TERCERA,5569
500910091000142,500910091000142,PIEDRAS BLANCAS,Piedras Blancas,50,091,0091,000,142,Mendoza,SAN CARLOS,San Carlos,SAN CARLOS,San Carlos,0,,ST,-33.972818230000000,-69.101497719999900,GPS-EDUCACION,,TERCERA,5569
500910091000188,500910091000188,TRES ESQUINAS,Tres Esquinas,50,091,0091,000,188,Mendoza,SAN CARLOS,San Carlos,SAN CARLOS,San Carlos,0,,ST,-33.824908149999900,-69.056063789999900,GPS-EDUCACION,,TERCERA,5569
500910091000192,500910091000192,VILLA EL CHACON,Villa El Chacon,50,091,0091,000,192,Mendoza,SAN CARLOS,San Carlos,SAN CARLOS,San Carlos,0,,ST,-33.736911999999900,-69.072050590000000,GPS-EDUCACION,,TERCERA,
500980098000002,500980098000002,ALTO SALVADOR,Alto Salvador,50,098,0098,000,002,Mendoza,SAN MARTIN,San Martin,SAN MARTIN,San Martin,0,,ST,-33.035971681699900,-68.470840719700000,INDEC,,SAN MARTIN,
500980098000012,500980098000012,BUEN ORDEN,Buen Orden,50,098,0098,000,012,Mendoza,SAN MARTIN,San Martin,SAN MARTIN,San Martin,0,,ST,-33.096786737999900,-68.430821200799900,GPS-EDUCACION,,SAN MARTIN,5570
500980098000015,500980098000015,COLONIA LAMBARE,Colonia Lambare,50,098,0098,000,015,Mendoza,SAN MARTIN,San Martin,SAN MARTIN,San Martin,0,,ST,-33.053769054900000,-68.277002899400000,GPS-EDUCACION,,SAN MARTIN,5571
500980098000016,500980098000016,EL DIVISADERO,El Divisadero,50,098,0098,000,016,Mendoza,SAN MARTIN,San Martin,SAN MARTIN,San Martin,0,,ST,-32.868529915300000,-68.320652259699900,GPS-EDUCACION,,SAN MARTIN,5589
500980098000045,500980098000045,TRES ESQUINAS,Tres Esquinas,50,098,0098,000,045,Mendoza,SAN MARTIN,San Martin,SAN MARTIN,San Martin,0,,ST,-33.020016735200000,-68.398284689700000,GPS-EDUCACION,,SAN MARTIN,5569
500980098000047,500980098000047,VILLA CENTENARIO,Villa Centenario,50,098,0098,000,047,Mendoza,SAN MARTIN,San Martin,SAN MARTIN,San Martin,0,,ST,-33.085887908899900,-68.448974609399900,IGN,,SAN MARTIN,5570
501050105000005,501050105000005,ARISTIDES VILLANUEVA,Aristides Villanueva,50,105,0105,000,005,Mendoza,SAN RAFAEL,San Rafael,SAN RAFAEL,San Rafael,0,,ST,-34.220188140899900,-67.911636352499900,APROXIMADA-EDUCACION,,CUARTA,5609
501050105000013,501050105000013,COLONIA COLOMER,Colonia Colomer,50,105,0105,000,013,Mendoza,SAN RAFAEL,San Rafael,SAN RAFAEL,San Rafael,0,,ST,-34.664388690000000,-68.066629570000000,GPS-EDUCACION,,CUARTA,5603
501050105000014,501050105000014,COLONIA EL USILLAL,Colonia El Usillal,50,105,0105,000,014,Mendoza,SAN RAFAEL,San Rafael,SAN RAFAEL,San Rafael,0,,ST,-34.519459050000000,-68.403806630000000,GPS-EDUCACION,,CUARTA,
501050105000015,501050105000015,COLONIA ELENA,Colonia Elena,50,105,0105,000,015,Mendoza,SAN RAFAEL,San Rafael,SAN RAFAEL,San Rafael,0,,ST,-34.570828280599900,-68.070078987700000,GPS-EDUCACION,,CUARTA,5603
